,child-process,cpu#,hardirq-softirq,irqs-off,need-resched,need-resched_lazy,parent-process,preempt-depth,task-pid,timestamp
8704,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,3,pi_stress-2408,182875.276792
8705,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,3,pi_stress-2408,182875.276793
8706,put_prev_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2408,182875.276795
8707,update_curr_rt,000,null,d,null,null,put_prev_task_rt,3,pi_stress-2408,182875.276796
8708,enqueue_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2408,182875.276797
8709,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2408,182875.276798
8710,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,3,pi_stress-2408,182875.276799
8711,preempt_count_add,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2408,182875.2768
8712,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,4,pi_stress-2408,182875.276802
8713,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2408,182875.276803
8714,set_curr_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2408,182875.276804
8715,prio_changed_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2408,182875.276805
8716,resched_curr,000,null,d,null,null,prio_changed_rt,3,pi_stress-2408,182875.276806
8717,preempt_count_add,000,null,d,n,null,rt_mutex_setprio,3,pi_stress-2408,182875.276808
8718,preempt_count_sub,000,null,d,n,null,rt_mutex_setprio,4,pi_stress-2408,182875.276809
8719,preempt_count_sub,000,null,d,n,null,rt_mutex_setprio,3,pi_stress-2408,182875.27681
8720,preempt_count_add,000,null,d,n,null,mark_wakeup_next_waiter,2,pi_stress-2408,182875.276811
8721,__wake_q_add,000,null,d,n,null,mark_wakeup_next_waiter,3,pi_stress-2408,182875.276812
8722,preempt_count_sub,000,null,d,n,null,mark_wakeup_next_waiter,3,pi_stress-2408,182875.276813
8723,preempt_count_sub,000,null,null,n,null,do_futex,2,pi_stress-2408,182875.276814
8724,rt_mutex_postunlock,000,null,null,n,null,do_futex,1,pi_stress-2408,182875.276816
8725,__wake_up_q,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2408,182875.276817
8726,try_to_wake_up,000,null,null,n,null,__wake_up_q,1,pi_stress-2408,182875.276818
8727,preempt_count_add,000,null,d,n,null,try_to_wake_up,1,pi_stress-2408,182875.276819
8728,preempt_count_add,000,null,d,n,null,try_to_wake_up,2,pi_stress-2408,182875.27682
8729,update_rq_clock,000,null,d,n,null,try_to_wake_up,3,pi_stress-2408,182875.276821
8730,activate_task,000,null,d,n,null,try_to_wake_up,3,pi_stress-2408,182875.276823
8731,enqueue_task_rt,000,null,d,n,null,activate_task,3,pi_stress-2408,182875.276824
8732,dequeue_rt_stack,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2408,182875.276825
8733,dequeue_top_rt_rq.constprop.9,000,null,d,n,null,dequeue_rt_stack,3,pi_stress-2408,182875.276826
8734,preempt_count_add,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2408,182875.276827
8735,preempt_count_sub,000,null,d,n,null,enqueue_task_rt,4,pi_stress-2408,182875.276829
8736,enqueue_top_rt_rq.constprop.11,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2408,182875.27683
8737,check_preempt_curr,000,null,d,n,null,try_to_wake_up,3,pi_stress-2408,182875.276831
8738,check_preempt_curr_rt,000,null,d,n,null,check_preempt_curr,3,pi_stress-2408,182875.276832
8739,resched_curr,000,null,d,n,null,check_preempt_curr_rt,3,pi_stress-2408,182875.276833
8740,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,3,pi_stress-2408,182875.276834
8741,preempt_count_sub,000,null,d,n,null,try_to_wake_up,3,pi_stress-2408,182875.276836
8742,preempt_count_sub,000,null,null,n,null,try_to_wake_up,2,pi_stress-2408,182875.276837
8743,__wake_up_q,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2408,182875.276838
8744,preempt_count_sub,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2408,182875.27684
8745,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2408,182875.276841
8746,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2408,182875.276842
8747,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2408,182875.276843
8748,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2408,182875.276844
8749,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2408,182875.276846
8750,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2408,182875.276847
8751,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2408,182875.276848
8752,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2408,182875.276849
8753,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2408,182875.27685
8754,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2408,182875.276852
8755,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2408,182875.276853
8756,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2408,182875.276854
8757,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2408,182875.276855
8758,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2408,182875.276856
8759,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2408,182875.276857
8760,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2408,182875.276858
8761,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2408,182875.27686
8762,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2408,182875.276862
8763,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2408,182875.276863
8764,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2408,182875.276864
8765,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2408,182875.276865
8766,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2408,182875.276866
8767,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2408,182875.276868
8768,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.276869
8769,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2410,182875.27687
8770,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2410,182875.276872
8771,preempt_count_add,000,null,d,null,null,__rt_mutex_slowlock,null,pi_stress-2410,182875.276873
8772,__try_to_take_rt_mutex,000,null,d,null,null,__rt_mutex_slowlock,1,pi_stress-2410,182875.276874
8773,preempt_count_add,000,null,d,null,null,__try_to_take_rt_mutex,1,pi_stress-2410,182875.276875
8774,preempt_count_sub,000,null,d,null,null,__try_to_take_rt_mutex,2,pi_stress-2410,182875.276877
8775,fixup_rt_mutex_waiters.part.0,000,null,d,null,null,rt_mutex_wait_proxy_lock,1,pi_stress-2410,182875.276878
8776,preempt_count_sub,000,null,null,null,null,rt_mutex_wait_proxy_lock,1,pi_stress-2410,182875.276879
8777,rt_spin_lock,000,null,null,null,null,futex_lock_pi,null,pi_stress-2410,182875.27688
8778,fixup_owner,000,null,null,null,null,futex_lock_pi,null,pi_stress-2410,182875.276881
8779,unqueue_me_pi,000,null,null,null,null,futex_lock_pi,null,pi_stress-2410,182875.276883
8780,__unqueue_futex,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2410,182875.276884
8781,put_pi_state,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2410,182875.276885
8782,rt_spin_unlock,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2410,182875.276886
8783,drop_futex_key_refs,000,null,null,null,null,futex_lock_pi,null,pi_stress-2410,182875.276888
8784,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2410,182875.276891
8785,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2410,182875.276892
8786,__task_pid_nr_ns,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276893
8787,__rcu_read_lock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2410,182875.276894
8788,__rcu_read_unlock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2410,182875.276895
8789,get_futex_key,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276897
8790,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2410,182875.276898
8791,hash_futex,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276899
8792,rt_spin_lock,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276901
8793,futex_top_waiter,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276902
8794,cmpxchg_futex_value_locked,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276903
8795,preempt_count_add,000,null,null,null,null,cmpxchg_futex_value_locked,null,pi_stress-2410,182875.276904
8796,preempt_count_sub,000,null,null,null,null,cmpxchg_futex_value_locked,1,pi_stress-2410,182875.276905
8797,rt_spin_unlock,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276907
8798,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276908
8799,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2410,182875.27691
8800,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2410,182875.276911
8801,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.276912
8802,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2410,182875.276913
8803,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.276914
8804,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2410,182875.276915
8805,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.276916
8806,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.276918
8807,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.276919
8808,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2410,182875.27692
8809,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2410,182875.276922
8810,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2410,182875.276923
8811,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2410,182875.276924
8812,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2410,182875.276926
8813,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2410,182875.276928
8814,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2410,182875.276929
8815,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2410,182875.27693
8816,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.276931
8817,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.276933
8818,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2410,182875.276934
8819,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2410,182875.276935
8820,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2410,182875.276936
8821,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2410,182875.276937
8822,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2410,182875.276939
8823,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2410,182875.27694
8824,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2410,182875.276941
8825,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2410,182875.276942
8826,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2410,182875.276943
8827,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2410,182875.276945
8828,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2410,182875.276946
8829,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.276947
8830,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.276948
8831,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2410,182875.27695
8832,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2410,182875.276951
8833,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2410,182875.276952
8834,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.276954
8835,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2410,182875.276955
8836,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2410,182875.276956
8837,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2410,182875.276957
8838,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2410,182875.276958
8839,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2410,182875.276959
8840,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2410,182875.276961
8841,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2409,182875.276962
8842,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2409,182875.276963
8843,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2409,182875.276964
8844,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2409,182875.276965
8845,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2409,182875.276969
8846,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2409,182875.27697
8847,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2409,182875.276971
8848,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2409,182875.276973
8849,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2409,182875.276973
8850,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2409,182875.276974
8851,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2409,182875.276976
8852,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2409,182875.276977
8853,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2409,182875.276979
8854,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2409,182875.27698
8855,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2409,182875.276981
8856,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2409,182875.276982
8857,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2409,182875.276984
8858,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2409,182875.276985
8859,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2409,182875.276986
8860,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2409,182875.276987
8861,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2409,182875.276988
8862,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2409,182875.27699
8863,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2409,182875.276991
8864,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2409,182875.276992
8865,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2409,182875.276993
8866,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2409,182875.276994
8867,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2409,182875.276995
8868,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2409,182875.276996
8869,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2409,182875.276998
8870,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2409,182875.276999
8871,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2409,182875.277
8872,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2409,182875.277001
8873,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2409,182875.277002
8874,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2409,182875.277004
8875,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2409,182875.277005
8876,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2409,182875.277006
8877,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2409,182875.277007
8878,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2409,182875.277009
8879,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2409,182875.27701
8880,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2409,182875.277012
8881,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2409,182875.277013
8882,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2409,182875.277014
8883,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2409,182875.277015
8884,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2409,182875.277016
8885,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2409,182875.277017
8886,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2409,182875.277019
8887,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2408,182875.27702
8888,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2408,182875.277021
8889,put_pi_state,000,null,null,null,null,do_futex,null,pi_stress-2408,182875.277023
8890,preempt_count_add,000,null,d,null,null,put_pi_state,null,pi_stress-2408,182875.277024
8891,preempt_count_add,000,null,d,null,null,put_pi_state,1,pi_stress-2408,182875.277025
8892,preempt_count_sub,000,null,d,null,null,put_pi_state,2,pi_stress-2408,182875.277026
8893,rt_mutex_proxy_unlock,000,null,d,null,null,put_pi_state,1,pi_stress-2408,182875.277027
8894,preempt_count_sub,000,null,null,null,null,put_pi_state,1,pi_stress-2408,182875.277029
8895,kfree,000,null,null,null,null,put_pi_state,null,pi_stress-2408,182875.27703
8896,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2408,182875.277032
8897,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2408,182875.277033
8898,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2408,182875.277034
8899,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-2408,182875.277036
8900,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.277037
8901,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2408,182875.277038
8902,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.277039
8903,rt_spin_lock,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.27704
8904,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.277041
8905,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2408,182875.277043
8906,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2408,182875.277044
8907,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.277045
8908,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2408,182875.277046
8909,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2408,182875.277047
8910,rt_spin_unlock,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.277049
8911,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-2408,182875.27705
8912,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2408,182875.277051
8913,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2408,182875.277052
8914,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2408,182875.277053
8915,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2408,182875.277055
8916,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2408,182875.277056
8917,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2408,182875.277058
8918,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2408,182875.277059
8919,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2408,182875.27706
8920,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2408,182875.277061
8921,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2408,182875.277062
8922,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2408,182875.277063
8923,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2408,182875.277064
8924,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2408,182875.277066
8925,resched_curr,000,null,d,null,null,check_preempt_curr_rt,2,pi_stress-2408,182875.277067
8926,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,2,pi_stress-2408,182875.277068
8927,preempt_count_sub,000,null,d,n,null,try_to_wake_up,2,pi_stress-2408,182875.277069
8928,preempt_count_sub,000,null,null,n,null,try_to_wake_up,1,pi_stress-2408,182875.277071
8929,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2408,182875.277072
8930,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2408,182875.277073
8931,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2408,182875.277074
8932,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2408,182875.277076
8933,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2408,182875.277077
8934,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2408,182875.277078
8935,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2408,182875.277079
8936,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2408,182875.27708
8937,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2408,182875.277081
8938,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2408,182875.277083
8939,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2408,182875.277083
8940,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2408,182875.277085
8941,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2408,182875.277086
8942,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2408,182875.277087
8943,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2408,182875.277088
8944,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2408,182875.277089
8945,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2408,182875.277091
8946,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2408,182875.277092
8947,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2408,182875.277093
8948,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2408,182875.277094
8949,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2408,182875.277096
8950,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2408,182875.277097
8951,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2408,182875.277098
8952,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.277099
8953,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2410,182875.277101
8954,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2410,182875.277102
8955,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2410,182875.277103
8956,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2410,182875.277106
8957,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2410,182875.277107
8958,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2410,182875.277108
8959,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2410,182875.277109
8960,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.277111
8961,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2410,182875.277112
8962,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.277113
8963,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.277114
8964,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2410,182875.277115
8965,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2410,182875.277117
8966,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2410,182875.277118
8967,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2410,182875.277119
8968,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2410,182875.27712
8969,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2410,182875.277122
8970,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2410,182875.277123
8971,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2410,182875.277124
8972,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2410,182875.277125
8973,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.277126
8974,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.277128
8975,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2410,182875.277129
8976,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2410,182875.27713
8977,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2410,182875.277131
8978,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2410,182875.277132
8979,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2410,182875.277133
8980,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2410,182875.277134
8981,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2410,182875.277136
8982,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2410,182875.277137
8983,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2410,182875.277138
8984,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2410,182875.277139
8985,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2410,182875.27714
8986,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.277142
8987,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.277143
8988,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2410,182875.277144
8989,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2410,182875.277145
8990,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2410,182875.277147
8991,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2410,182875.277149
8992,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2410,182875.277151
