,child-process,cpu#,hardirq-softirq,irqs-off,need-resched,need-resched_lazy,parent-process,preempt-depth,task-pid,timestamp
11512,drop_futex_key_refs,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106785
11513,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2433,182896.106787
11514,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2433,182896.106788
11515,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.10679
11516,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106791
11517,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2433,182896.106792
11518,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106793
11519,rt_spin_lock,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106794
11520,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106796
11521,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2433,182896.106797
11522,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2433,182896.106798
11523,rt_spin_unlock,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106799
11524,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.1068
11525,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2433,182896.106801
11526,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2433,182896.106802
11527,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2433,182896.106804
11528,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.106805
11529,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.106807
11530,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2433,182896.106808
11531,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2433,182896.106809
11532,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2433,182896.10681
11533,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2433,182896.106811
11534,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2433,182896.106812
11535,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2433,182896.106813
11536,check_preempt_curr,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.106815
11537,check_preempt_curr_rt,000,null,d,null,null,check_preempt_curr,2,pi_stress-2433,182896.106816
11538,ttwu_do_wakeup.part.20,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.106817
11539,preempt_count_sub,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.106818
11540,preempt_count_sub,000,null,null,null,null,try_to_wake_up,1,pi_stress-2433,182896.106819
11541,drop_futex_key_refs,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.106821
11542,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2433,182896.106823
11543,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2433,182896.106824
11544,__task_pid_nr_ns,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.106825
11545,__rcu_read_lock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2433,182896.106826
11546,__rcu_read_unlock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2433,182896.106828
11547,get_futex_key,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.106829
11548,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2433,182896.10683
11549,hash_futex,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.106831
11550,rt_spin_lock,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.106833
11551,futex_top_waiter,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.106834
11552,get_pi_state,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.106835
11553,preempt_count_add,000,null,d,null,null,do_futex,null,pi_stress-2433,182896.106836
11554,rt_spin_unlock,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.106838
11555,rt_mutex_next_owner,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.106839
11556,__task_pid_nr_ns,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.10684
11557,__rcu_read_lock,000,null,d,null,null,__task_pid_nr_ns,1,pi_stress-2433,182896.106841
11558,__rcu_read_unlock,000,null,d,null,null,__task_pid_nr_ns,1,pi_stress-2433,182896.106843
11559,cmpxchg_futex_value_locked,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.106844
11560,preempt_count_add,000,null,d,null,null,cmpxchg_futex_value_locked,1,pi_stress-2433,182896.106845
11561,preempt_count_sub,000,null,d,null,null,cmpxchg_futex_value_locked,2,pi_stress-2433,182896.106847
11562,preempt_count_add,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.106848
11563,preempt_count_sub,000,null,d,null,null,do_futex,2,pi_stress-2433,182896.106849
11564,preempt_count_add,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.10685
11565,preempt_count_sub,000,null,d,null,null,do_futex,2,pi_stress-2433,182896.106852
11566,__rt_mutex_futex_unlock,000,null,d,null,null,do_futex,1,pi_stress-2433,182896.106853
11567,mark_wakeup_next_waiter,000,null,d,null,null,__rt_mutex_futex_unlock,1,pi_stress-2433,182896.106854
11568,preempt_count_add,000,null,d,null,null,mark_wakeup_next_waiter,1,pi_stress-2433,182896.106856
11569,rt_mutex_setprio,000,null,d,null,null,mark_wakeup_next_waiter,2,pi_stress-2433,182896.106857
11570,__task_rq_lock,000,null,d,null,null,rt_mutex_setprio,2,pi_stress-2433,182896.106858
11571,preempt_count_add,000,null,d,null,null,__task_rq_lock,2,pi_stress-2433,182896.106859
11572,update_rq_clock,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2433,182896.10686
11573,dequeue_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2433,182896.106862
11574,update_curr_rt,000,null,d,null,null,dequeue_task_rt,3,pi_stress-2433,182896.106863
11575,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,3,pi_stress-2433,182896.106864
11576,cpuacct_charge,000,null,d,null,null,update_curr_rt,3,pi_stress-2433,182896.106865
11577,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,3,pi_stress-2433,182896.106867
11578,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,3,pi_stress-2433,182896.106868
11579,preempt_count_add,000,null,d,null,null,update_curr_rt,3,pi_stress-2433,182896.106869
11580,preempt_count_sub,000,null,d,null,null,update_curr_rt,4,pi_stress-2433,182896.10687
11581,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,3,pi_stress-2433,182896.106871
11582,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,3,pi_stress-2433,182896.106872
11583,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,3,pi_stress-2433,182896.106874
11584,put_prev_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2433,182896.106875
11585,update_curr_rt,000,null,d,null,null,put_prev_task_rt,3,pi_stress-2433,182896.106876
11586,enqueue_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2433,182896.106877
11587,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2433,182896.106878
11588,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,3,pi_stress-2433,182896.106879
11589,preempt_count_add,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2433,182896.106881
11590,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,4,pi_stress-2433,182896.106882
11591,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2433,182896.106883
11592,set_curr_task_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2433,182896.106884
11593,prio_changed_rt,000,null,d,null,null,rt_mutex_setprio,3,pi_stress-2433,182896.106886
11594,resched_curr,000,null,d,null,null,prio_changed_rt,3,pi_stress-2433,182896.106887
11595,preempt_count_add,000,null,d,n,null,rt_mutex_setprio,3,pi_stress-2433,182896.106888
11596,preempt_count_sub,000,null,d,n,null,rt_mutex_setprio,4,pi_stress-2433,182896.106889
11597,preempt_count_sub,000,null,d,n,null,rt_mutex_setprio,3,pi_stress-2433,182896.10689
11598,preempt_count_add,000,null,d,n,null,mark_wakeup_next_waiter,2,pi_stress-2433,182896.106891
11599,__wake_q_add,000,null,d,n,null,mark_wakeup_next_waiter,3,pi_stress-2433,182896.106892
11600,preempt_count_sub,000,null,d,n,null,mark_wakeup_next_waiter,3,pi_stress-2433,182896.106895
11601,preempt_count_sub,000,null,null,n,null,do_futex,2,pi_stress-2433,182896.106896
11602,rt_mutex_postunlock,000,null,null,n,null,do_futex,1,pi_stress-2433,182896.106897
11603,__wake_up_q,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2433,182896.106899
11604,try_to_wake_up,000,null,null,n,null,__wake_up_q,1,pi_stress-2433,182896.1069
11605,preempt_count_add,000,null,d,n,null,try_to_wake_up,1,pi_stress-2433,182896.106901
11606,preempt_count_add,000,null,d,n,null,try_to_wake_up,2,pi_stress-2433,182896.106902
11607,update_rq_clock,000,null,d,n,null,try_to_wake_up,3,pi_stress-2433,182896.106903
11608,activate_task,000,null,d,n,null,try_to_wake_up,3,pi_stress-2433,182896.106905
11609,enqueue_task_rt,000,null,d,n,null,activate_task,3,pi_stress-2433,182896.106906
11610,dequeue_rt_stack,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2433,182896.106907
11611,dequeue_top_rt_rq.constprop.9,000,null,d,n,null,dequeue_rt_stack,3,pi_stress-2433,182896.106908
11612,preempt_count_add,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2433,182896.106909
11613,preempt_count_sub,000,null,d,n,null,enqueue_task_rt,4,pi_stress-2433,182896.10691
11614,enqueue_top_rt_rq.constprop.11,000,null,d,n,null,enqueue_task_rt,3,pi_stress-2433,182896.106911
11615,check_preempt_curr,000,null,d,n,null,try_to_wake_up,3,pi_stress-2433,182896.106913
11616,check_preempt_curr_rt,000,null,d,n,null,check_preempt_curr,3,pi_stress-2433,182896.106914
11617,resched_curr,000,null,d,n,null,check_preempt_curr_rt,3,pi_stress-2433,182896.106915
11618,ttwu_do_wakeup.part.20,000,null,d,n,null,try_to_wake_up,3,pi_stress-2433,182896.106916
11619,preempt_count_sub,000,null,d,n,null,try_to_wake_up,3,pi_stress-2433,182896.106917
11620,preempt_count_sub,000,null,null,n,null,try_to_wake_up,2,pi_stress-2433,182896.106918
11621,__wake_up_q,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2433,182896.10692
11622,preempt_count_sub,000,null,null,n,null,rt_mutex_postunlock,1,pi_stress-2433,182896.106921
11623,rcu_note_context_switch,000,null,d,n,null,__schedule,1,pi_stress-2433,182896.106922
11624,rcu_sched_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2433,182896.106924
11625,rcu_preempt_qs,000,null,d,n,null,rcu_note_context_switch,1,pi_stress-2433,182896.106925
11626,preempt_count_add,000,null,d,n,null,__schedule,1,pi_stress-2433,182896.106926
11627,update_rq_clock,000,null,d,n,null,__schedule,2,pi_stress-2433,182896.106927
11628,pick_next_task_dl,000,null,d,n,null,__schedule,2,pi_stress-2433,182896.106929
11629,pick_next_task_rt,000,null,d,n,null,__schedule,2,pi_stress-2433,182896.10693
11630,update_curr_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2433,182896.106931
11631,dbs_update_util_handler,000,null,d,n,null,update_curr_rt,2,pi_stress-2433,182896.106932
11632,cpuacct_charge,000,null,d,n,null,update_curr_rt,2,pi_stress-2433,182896.106933
11633,__rcu_read_lock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2433,182896.106934
11634,__rcu_read_unlock,000,null,d,n,null,cpuacct_charge,2,pi_stress-2433,182896.106935
11635,preempt_count_add,000,null,d,n,null,update_curr_rt,2,pi_stress-2433,182896.106937
11636,preempt_count_sub,000,null,d,n,null,update_curr_rt,3,pi_stress-2433,182896.106938
11637,put_prev_task_rt,000,null,d,n,null,pick_next_task_rt,2,pi_stress-2433,182896.106939
11638,update_curr_rt,000,null,d,n,null,put_prev_task_rt,2,pi_stress-2433,182896.10694
11639,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2433,182896.106942
11640,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2433,182896.106944
11641,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2433,182896.106945
11642,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2433,182896.106946
11643,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2433,182896.106947
11644,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2433,182896.106948
11645,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2433,182896.10695
11646,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2435,182896.106951
11647,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2435,182896.106952
11648,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2435,182896.106953
11649,preempt_count_add,000,null,d,null,null,__rt_mutex_slowlock,null,pi_stress-2435,182896.106954
11650,__try_to_take_rt_mutex,000,null,d,null,null,__rt_mutex_slowlock,1,pi_stress-2435,182896.106955
11651,preempt_count_add,000,null,d,null,null,__try_to_take_rt_mutex,1,pi_stress-2435,182896.106957
11652,preempt_count_sub,000,null,d,null,null,__try_to_take_rt_mutex,2,pi_stress-2435,182896.106958
11653,fixup_rt_mutex_waiters.part.0,000,null,d,null,null,rt_mutex_wait_proxy_lock,1,pi_stress-2435,182896.10696
11654,preempt_count_sub,000,null,null,null,null,rt_mutex_wait_proxy_lock,1,pi_stress-2435,182896.106961
11655,rt_spin_lock,000,null,null,null,null,futex_lock_pi,null,pi_stress-2435,182896.106962
11656,fixup_owner,000,null,null,null,null,futex_lock_pi,null,pi_stress-2435,182896.106963
11657,unqueue_me_pi,000,null,null,null,null,futex_lock_pi,null,pi_stress-2435,182896.106965
11658,__unqueue_futex,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2435,182896.106966
11659,put_pi_state,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2435,182896.106967
11660,rt_spin_unlock,000,null,null,null,null,unqueue_me_pi,null,pi_stress-2435,182896.106968
11661,drop_futex_key_refs,000,null,null,null,null,futex_lock_pi,null,pi_stress-2435,182896.106969
11662,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2435,182896.106971
11663,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2435,182896.106973
11664,__task_pid_nr_ns,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106974
11665,__rcu_read_lock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2435,182896.106975
11666,__rcu_read_unlock,000,null,null,null,null,__task_pid_nr_ns,null,pi_stress-2435,182896.106976
11667,get_futex_key,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106978
11668,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2435,182896.106979
11669,hash_futex,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.10698
11670,rt_spin_lock,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106981
11671,futex_top_waiter,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106982
11672,cmpxchg_futex_value_locked,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106984
11673,preempt_count_add,000,null,null,null,null,cmpxchg_futex_value_locked,null,pi_stress-2435,182896.106985
11674,preempt_count_sub,000,null,null,null,null,cmpxchg_futex_value_locked,1,pi_stress-2435,182896.106986
11675,rt_spin_unlock,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106987
11676,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106988
11677,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2435,182896.10699
11678,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2435,182896.106991
11679,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2435,182896.106993
11680,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2435,182896.106994
11681,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2435,182896.106995
11682,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2435,182896.106996
11683,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2435,182896.106998
11684,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2435,182896.106999
11685,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2435,182896.107
11686,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2435,182896.107001
11687,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2435,182896.107002
11688,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2435,182896.107004
11689,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2435,182896.107005
11690,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2435,182896.107006
11691,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2435,182896.107007
11692,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2435,182896.107008
11693,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2435,182896.10701
11694,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2435,182896.107011
11695,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2435,182896.107012
11696,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2435,182896.107013
11697,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2435,182896.107015
11698,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2435,182896.107016
11699,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2435,182896.107017
11700,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2435,182896.107018
11701,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2435,182896.107019
11702,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2435,182896.107021
11703,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2435,182896.107022
11704,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2435,182896.107023
11705,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2435,182896.107024
11706,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2435,182896.107026
11707,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2435,182896.107027
11708,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2435,182896.107028
11709,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2435,182896.107029
11710,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2435,182896.10703
11711,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2435,182896.107032
11712,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2435,182896.107034
11713,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2435,182896.107035
11714,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2435,182896.107036
11715,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2435,182896.107038
11716,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2435,182896.107039
11717,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2435,182896.10704
11718,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2435,182896.107041
11719,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2434,182896.107042
11720,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2434,182896.107044
11721,preempt_count_sub,000,null,null,null,null,schedule,1,pi_stress-2434,182896.107045
11722,drop_futex_key_refs,000,null,null,null,null,futex_wait,null,pi_stress-2434,182896.107046
11723,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2434,182896.107048
11724,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2434,182896.107049
11725,futex_wait,000,null,null,null,null,do_futex,null,pi_stress-2434,182896.10705
11726,futex_wait_setup,000,null,null,null,null,futex_wait,null,pi_stress-2434,182896.107051
11727,get_futex_key,000,null,null,null,null,futex_wait_setup,null,pi_stress-2434,182896.107053
11728,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2434,182896.107054
11729,hash_futex,000,null,null,null,null,futex_wait_setup,null,pi_stress-2434,182896.107055
11730,rt_spin_lock,000,null,null,null,null,futex_wait_setup,null,pi_stress-2434,182896.107056
11731,get_futex_value_locked,000,null,null,null,null,futex_wait_setup,null,pi_stress-2434,182896.107057
11732,futex_wait_queue_me,000,null,null,null,null,futex_wait,null,pi_stress-2434,182896.107058
11733,rt_spin_unlock,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2434,182896.10706
11734,schedule,000,null,null,null,null,futex_wait_queue_me,null,pi_stress-2434,182896.107061
11735,preempt_count_add,000,null,null,null,null,schedule,null,pi_stress-2434,182896.107062
11736,rcu_note_context_switch,000,null,d,null,null,__schedule,1,pi_stress-2434,182896.107063
11737,rcu_sched_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2434,182896.107064
11738,rcu_preempt_qs,000,null,d,null,null,rcu_note_context_switch,1,pi_stress-2434,182896.107066
11739,preempt_count_add,000,null,d,null,null,__schedule,1,pi_stress-2434,182896.107067
11740,update_rq_clock,000,null,d,null,null,__schedule,2,pi_stress-2434,182896.107068
11741,deactivate_task,000,null,d,null,null,__schedule,2,pi_stress-2434,182896.10707
11742,dequeue_task_rt,000,null,d,null,null,deactivate_task,2,pi_stress-2434,182896.107071
11743,update_curr_rt,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2434,182896.107072
11744,dbs_update_util_handler,000,null,d,null,null,update_curr_rt,2,pi_stress-2434,182896.107073
11745,cpuacct_charge,000,null,d,null,null,update_curr_rt,2,pi_stress-2434,182896.107075
11746,__rcu_read_lock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2434,182896.107076
11747,__rcu_read_unlock,000,null,d,null,null,cpuacct_charge,2,pi_stress-2434,182896.107077
11748,preempt_count_add,000,null,d,null,null,update_curr_rt,2,pi_stress-2434,182896.107079
11749,preempt_count_sub,000,null,d,null,null,update_curr_rt,3,pi_stress-2434,182896.10708
11750,dequeue_rt_stack,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2434,182896.107081
11751,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2434,182896.107082
11752,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,dequeue_task_rt,2,pi_stress-2434,182896.107083
11753,pick_next_task_dl,000,null,d,null,null,__schedule,2,pi_stress-2434,182896.107085
11754,pick_next_task_rt,000,null,d,null,null,__schedule,2,pi_stress-2434,182896.107086
11755,update_curr_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2434,182896.107087
11756,put_prev_task_rt,000,null,d,null,null,pick_next_task_rt,2,pi_stress-2434,182896.107088
11757,update_curr_rt,000,null,d,null,null,put_prev_task_rt,2,pi_stress-2434,182896.107089
11758,switch_kmaps,000,null,d,null,null,__schedule,2,pi_stress-2434,182896.107091
11759,atomic_notifier_call_chain,000,null,d,null,null,__switch_to,2,pi_stress-2434,182896.107092
11760,__rcu_read_lock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2434,182896.107093
11761,notifier_call_chain,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2434,182896.107095
11762,vfp_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2434,182896.107096
11763,thumbee_notifier,000,null,d,null,null,notifier_call_chain,2,pi_stress-2434,182896.107097
11764,__rcu_read_unlock,000,null,d,null,null,atomic_notifier_call_chain,2,pi_stress-2434,182896.107098
11765,finish_task_switch,000,null,d,null,null,__schedule,2,pi_stress-2433,182896.107099
11766,preempt_count_sub,000,null,null,null,null,finish_task_switch,2,pi_stress-2433,182896.107101
11767,put_pi_state,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.107102
11768,preempt_count_add,000,null,d,null,null,put_pi_state,null,pi_stress-2433,182896.107103
11769,preempt_count_add,000,null,d,null,null,put_pi_state,1,pi_stress-2433,182896.107104
11770,preempt_count_sub,000,null,d,null,null,put_pi_state,2,pi_stress-2433,182896.107105
11771,rt_mutex_proxy_unlock,000,null,d,null,null,put_pi_state,1,pi_stress-2433,182896.107107
11772,preempt_count_sub,000,null,null,null,null,put_pi_state,1,pi_stress-2433,182896.107108
11773,kfree,000,null,null,null,null,put_pi_state,null,pi_stress-2433,182896.107109
11774,drop_futex_key_refs,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.107111
11775,SyS_futex,000,null,null,null,null,ret_fast_syscall,null,pi_stress-2433,182896.107113
11776,do_futex,000,null,null,null,null,SyS_futex,null,pi_stress-2433,182896.107114
11777,futex_wake,000,null,null,null,null,do_futex,null,pi_stress-2433,182896.107115
11778,get_futex_key,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.107116
11779,get_futex_key_refs,000,null,null,null,null,get_futex_key,null,pi_stress-2433,182896.107117
11780,hash_futex,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.107119
11781,rt_spin_lock,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.10712
11782,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.107121
11783,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2433,182896.107122
11784,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2433,182896.107123
11785,mark_wake_futex,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.107125
11786,__wake_q_add,000,null,null,null,null,mark_wake_futex,null,pi_stress-2433,182896.107126
11787,__unqueue_futex,000,null,null,null,null,mark_wake_futex,null,pi_stress-2433,182896.107127
11788,rt_spin_unlock,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.107128
11789,__wake_up_q,000,null,null,null,null,futex_wake,null,pi_stress-2433,182896.107129
11790,try_to_wake_up,000,null,null,null,null,__wake_up_q,null,pi_stress-2433,182896.10713
11791,preempt_count_add,000,null,d,null,null,try_to_wake_up,null,pi_stress-2433,182896.107131
11792,preempt_count_add,000,null,d,null,null,try_to_wake_up,1,pi_stress-2433,182896.107133
11793,update_rq_clock,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.107134
11794,activate_task,000,null,d,null,null,try_to_wake_up,2,pi_stress-2433,182896.107135
11795,enqueue_task_rt,000,null,d,null,null,activate_task,2,pi_stress-2433,182896.107136
11796,dequeue_rt_stack,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2433,182896.107138
11797,dequeue_top_rt_rq.constprop.9,000,null,d,null,null,dequeue_rt_stack,2,pi_stress-2433,182896.107139
11798,preempt_count_add,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2433,182896.10714
11799,preempt_count_sub,000,null,d,null,null,enqueue_task_rt,3,pi_stress-2433,182896.107141
11800,enqueue_top_rt_rq.constprop.11,000,null,d,null,null,enqueue_task_rt,2,pi_stress-2433,182896.107142
